step,beta,energy,rho,type
378,0.852295,222,850.94,fracture_detected
379,0.854285,222,3679.06,step
379,0.854285,222,3679.06,fracture_detected
380,0.856276,222,682.722,step
380,0.856276,222,682.722,fracture_detected
381,0.858266,222,3195.44,step
381,0.858266,222,3195.44,fracture_detected
382,0.860256,222,661.232,step
382,0.860256,222,661.232,fracture_detected
383,0.862246,222,169.439,step
383,0.862246,222,169.439,fracture_detected
384,0.864236,222,4588.67,step
384,0.864236,222,4588.67,fracture_detected
385,0.866227,222,4096.87,step
385,0.866227,222,4096.87,fracture_detected
386,0.868217,222,7662.59,step
386,0.868217,222,7662.59,fracture_detected
387,0.870207,222,9793.65,step
387,0.870207,222,9793.65,fracture_detected
388,0.872197,222,198.328,step
388,0.872197,222,198.328,fracture_detected
389,0.874187,222,3577.85,step
389,0.874187,222,3577.85,fracture_detected
390,0.876178,222,5756.13,step
390,0.876178,222,5756.13,fracture_detected
391,0.878168,222,5929.56,step
391,0.878168,222,5929.56,fracture_detected
392,0.880158,222,9063.92,step
392,0.880158,222,9063.92,fracture_detected
393,0.882148,222,12206.5,step
393,0.882148,222,12206.5,fracture_detected
394,0.884138,222,9063.14,step
394,0.884138,222,9063.14,fracture_detected
395,0.886129,222,6476.06,step
395,0.886129,222,6476.06,fracture_detected
396,0.888119,222,670.75,step
396,0.888119,222,670.75,fracture_detected
397,0.890109,222,10437.2,step
397,0.890109,222,10437.2,fracture_detected
398,0.892099,222,7404.94,step
398,0.892099,222,7404.94,fracture_detected
399,0.894089,222,4663.7,step
399,0.894089,222,4663.7,fracture_detected
400,0.89608,222,1992.7,step
400,0.89608,222,1992.7,fracture_detected
401,0.89807,222,2375.24,step
401,0.89807,222,2375.24,fracture_detected
402,0.90006,222,247.077,step
402,0.90006,222,247.077,fracture_detected
403,0.90205,222,1110.82,step
403,0.90205,222,1110.82,fracture_detected
404,0.90404,222,2439.94,step
404,0.90404,222,2439.94,fracture_detected
405,0.906031,222,781.536,step
405,0.906031,222,781.536,fracture_detected
406,0.908021,222,6562.42,step
406,0.908021,222,6562.42,fracture_detected
407,0.910011,222,7605.89,step
407,0.910011,222,7605.89,fracture_detected
408,0.912001,222,5456.38,step
408,0.912001,222,5456.38,fracture_detected
409,0.913991,222,6623.63,step
409,0.913991,222,6623.63,fracture_detected
410,0.915982,222,7531.55,step
410,0.915982,222,7531.55,fracture_detected
411,0.917972,222,10733.6,step
411,0.917972,222,10733.6,fracture_detected
412,0.919962,222,5318.62,step
412,0.919962,222,5318.62,fracture_detected
413,0.921952,222,2993.59,step
413,0.921952,222,2993.59,fracture_detected
414,0.923942,222,12306.5,step
414,0.923942,222,12306.5,fracture_detected
415,0.925933,222,195.999,step
415,0.925933,222,195.999,fracture_detected
416,0.927923,222,15513.2,step
416,0.927923,222,15513.2,fracture_detected
417,0.929913,222,9105.63,step
417,0.929913,222,9105.63,fracture_detected
418,0.931903,222,2085.44,step
418,0.931903,222,2085.44,fracture_detected
419,0.933893,222,6323.44,step
419,0.933893,222,6323.44,fracture_detected
420,0.935884,222,6803.69,step
420,0.935884,222,6803.69,fracture_detected
421,0.937874,222,8268.88,step
421,0.937874,222,8268.88,fracture_detected
422,0.939864,222,7292.88,step
422,0.939864,222,7292.88,fracture_detected
423,0.941854,222,1174.5,step
423,0.941854,222,1174.5,fracture_detected
424,0.943844,222,9256.4,step
424,0.943844,222,9256.4,fracture_detected
425,0.945835,222,5510.5,step
425,0.945835,222,5510.5,fracture_detected
426,0.947825,222,159.043,step
426,0.947825,222,159.043,fracture_detected
427,0.949815,222,6904.31,step
427,0.949815,222,6904.31,fracture_detected
428,0.951805,222,9321.64,step
428,0.951805,222,9321.64,fracture_detected
429,0.953795,222,3129.27,step
429,0.953795,222,3129.27,fracture_detected
430,0.955786,222,5022.57,step
430,0.955786,222,5022.57,fracture_detected
431,0.957776,222,1688.68,step
431,0.957776,222,1688.68,fracture_detected
432,0.959766,222,1220.65,step
432,0.959766,222,1220.65,fracture_detected
433,0.961756,222,5084.8,step
433,0.961756,222,5084.8,fracture_detected
434,0.963746,222,7482.28,step
434,0.963746,222,7482.28,fracture_detected
435,0.965737,222,2188.68,step
435,0.965737,222,2188.68,fracture_detected
436,0.967727,222,6554,step
436,0.967727,222,6554,fracture_detected
437,0.969717,222,11912.6,step
437,0.969717,222,11912.6,fracture_detected
438,0.971707,222,1601.46,step
438,0.971707,222,1601.46,fracture_detected
439,0.973697,222,5488.4,step
439,0.973697,222,5488.4,fracture_detected
440,0.975688,222,5119.66,step
440,0.975688,222,5119.66,fracture_detected
441,0.977678,222,2244.33,step
441,0.977678,222,2244.33,fracture_detected
442,0.979668,222,11554.5,step
442,0.979668,222,11554.5,fracture_detected
443,0.981658,222,7139.42,step
443,0.981658,222,7139.42,fracture_detected
444,0.983648,222,5012.1,step
444,0.983648,222,5012.1,fracture_detected
445,0.985639,222,7983.3,step
445,0.985639,222,7983.3,fracture_detected
446,0.987629,222,6195.96,step
446,0.987629,222,6195.96,fracture_detected
447,0.989619,222,8201.01,step
447,0.989619,222,8201.01,fracture_detected
448,0.991609,222,8707.51,step
448,0.991609,222,8707.51,fracture_detected
449,0.993599,222,4746.21,step
449,0.993599,222,4746.21,fracture_detected
450,0.99559,222,8242.18,step
450,0.99559,222,8242.18,fracture_detected
451,0.99758,222,5748.2,step
451,0.99758,222,5748.2,fracture_detected
452,0.99957,222,5760.47,step
452,0.99957,222,5760.47,fracture_detected
453,1.00156,222,11330.6,step
453,1.00156,222,11330.6,fracture_detected
454,1.00355,222,5767.71,step
454,1.00355,222,5767.71,fracture_detected
455,1.00554,222,7810.23,step
455,1.00554,222,7810.23,fracture_detected
456,1.00753,222,3283.75,step
456,1.00753,222,3283.75,fracture_detected
457,1.00952,222,3812.58,step
457,1.00952,222,3812.58,fracture_detected
458,1.01151,222,6352.75,step
458,1.01151,222,6352.75,fracture_detected
459,1.0135,222,12474.2,step
459,1.0135,222,12474.2,fracture_detected
460,1.01549,222,14515.6,step
460,1.01549,222,14515.6,fracture_detected
461,1.01748,222,9450.41,step
461,1.01748,222,9450.41,fracture_detected
462,1.01947,222,16390.1,step
462,1.01947,222,16390.1,fracture_detected
463,1.02146,222,5130.1,step
463,1.02146,222,5130.1,fracture_detected
464,1.02345,222,8488.35,step
464,1.02345,222,8488.35,fracture_detected
465,1.02544,222,9527.36,step
465,1.02544,222,9527.36,fracture_detected
466,1.02743,222,4536.66,step
466,1.02743,222,4536.66,fracture_detected
467,1.02942,222,11488.8,step
467,1.02942,222,11488.8,fracture_detected
468,1.03141,222,13875.3,step
468,1.03141,222,13875.3,fracture_detected
469,1.0334,222,2854.29,step
469,1.0334,222,2854.29,fracture_detected
470,1.03539,222,9273.39,step
470,1.03539,222,9273.39,fracture_detected
471,1.03738,222,8522.01,step
471,1.03738,222,8522.01,fracture_detected
472,1.03937,222,2811.59,step
472,1.03937,222,2811.59,fracture_detected
473,1.04136,222,7594.65,step
473,1.04136,222,7594.65,fracture_detected
474,1.04335,222,763.246,step
474,1.04335,222,763.246,fracture_detected
475,1.04534,222,3391.36,step
475,1.04534,222,3391.36,fracture_detected
476,1.04733,222,2385.11,step
476,1.04733,222,2385.11,fracture_detected
477,1.04932,222,1822.74,step
477,1.04932,222,1822.74,fracture_detected
478,1.05132,222,6432.36,step
478,1.05132,222,6432.36,fracture_detected
479,1.05331,222,4633.13,step
479,1.05331,222,4633.13,fracture_detected
480,1.0553,222,6621.77,step
480,1.0553,222,6621.77,fracture_detected
481,1.05729,222,11967.7,step
481,1.05729,222,11967.7,fracture_detected
482,1.05928,222,2889.23,step
482,1.05928,222,2889.23,fracture_detected
483,1.06127,222,1832.44,step
483,1.06127,222,1832.44,fracture_detected
484,1.06326,222,9318.48,step
484,1.06326,222,9318.48,fracture_detected
485,1.06525,222,7240.45,step
485,1.06525,222,7240.45,fracture_detected
486,1.06724,222,5065.21,step
486,1.06724,222,5065.21,fracture_detected
487,1.06923,222,4050.06,step
487,1.06923,222,4050.06,fracture_detected
488,1.07122,222,646.43,step
488,1.07122,222,646.43,fracture_detected
489,1.07321,222,8129.9,step
489,1.07321,222,8129.9,fracture_detected
490,1.0752,222,4749.9,step
490,1.0752,222,4749.9,fracture_detected
491,1.07719,222,5562.19,step
491,1.07719,222,5562.19,fracture_detected
492,1.07918,222,8018.28,step
492,1.07918,222,8018.28,fracture_detected
493,1.08117,222,4942.32,step
493,1.08117,222,4942.32,fracture_detected
494,1.08316,222,2433.04,step
494,1.08316,222,2433.04,fracture_detected
495,1.08515,222,7918.69,step
495,1.08515,222,7918.69,fracture_detected
496,1.08714,222,6745.77,step
496,1.08714,222,6745.77,fracture_detected
497,1.08913,222,2991.57,step
497,1.08913,222,2991.57,fracture_detected
498,1.09112,222,5715.01,step
498,1.09112,222,5715.01,fracture_detected
499,1.09311,222,234.562,step
499,1.09311,222,234.562,fracture_detected
500,1.0951,222,20639.8,step
500,1.0951,222,20639.8,fracture_detected
501,1.09709,222,17850.8,step
501,1.09709,222,17850.8,fracture_detected
502,1.09908,222,1961.9,step
502,1.09908,222,1961.9,fracture_detected
503,1.10107,222,3007.23,step
503,1.10107,222,3007.23,fracture_detected
504,1.10306,222,5788.46,step
504,1.10306,222,5788.46,fracture_detected
505,1.10505,222,811.173,step
505,1.10505,222,811.173,fracture_detected
506,1.10704,222,12536.6,step
506,1.10704,222,12536.6,fracture_detected
507,1.10903,222,6920.95,step
507,1.10903,222,6920.95,fracture_detected
508,1.11102,222,312.254,step
508,1.11102,222,312.254,fracture_detected
509,1.11301,222,11287.2,step
509,1.11301,222,11287.2,fracture_detected
510,1.115,222,4080,step
510,1.115,222,4080,fracture_detected
511,1.11699,222,3104.9,step
511,1.11699,222,3104.9,fracture_detected
512,1.11898,222,3122.28,step
512,1.11898,222,3122.28,fracture_detected
513,1.12097,222,7515.92,step
513,1.12097,222,7515.92,fracture_detected
514,1.12296,222,8718.66,step
514,1.12296,222,8718.66,fracture_detected
515,1.12495,222,5410.46,step
515,1.12495,222,5410.46,fracture_detected
516,1.12694,222,7593.19,step
516,1.12694,222,7593.19,fracture_detected
517,1.12893,222,806.769,step
517,1.12893,222,806.769,fracture_detected
518,1.13092,222,4797.45,step
518,1.13092,222,4797.45,fracture_detected
519,1.13291,222,315.305,step
519,1.13291,222,315.305,fracture_detected
520,1.1349,222,2528.71,step
520,1.1349,222,2528.71,fracture_detected
520,1.1349,217,2528.71,branch_jump
521,1.13689,217,2547.32,step
521,1.13689,217,2547.32,fracture_detected
522,1.13888,217,14045.2,step
522,1.13888,217,14045.2,fracture_detected
523,1.14087,217,10554.4,step
523,1.14087,217,10554.4,fracture_detected
524,1.14286,217,7714.05,step
524,1.14286,217,7714.05,fracture_detected
525,1.14485,217,16410.2,step
525,1.14485,217,16410.2,fracture_detected
526,1.14684,217,8881.91,step
526,1.14684,217,8881.91,fracture_detected
527,1.14883,217,4942.22,step
527,1.14883,217,4942.22,fracture_detected
528,1.15083,217,1490.74,step
528,1.15083,217,1490.74,fracture_detected
529,1.15282,217,9508.94,step
529,1.15282,217,9508.94,fracture_detected
530,1.15481,217,460.885,step
530,1.15481,217,460.885,fracture_detected
531,1.1568,217,4305.18,step
531,1.1568,217,4305.18,fracture_detected
532,1.15879,217,2625.36,step
532,1.15879,217,2625.36,fracture_detected
533,1.16078,217,6163.23,step
533,1.16078,217,6163.23,fracture_detected
534,1.16277,217,8415.66,step
534,1.16277,217,8415.66,fracture_detected
535,1.16476,217,2596.03,step
535,1.16476,217,2596.03,fracture_detected
536,1.16675,217,13219.9,step
536,1.16675,217,13219.9,fracture_detected
537,1.16874,217,4919.11,step
537,1.16874,217,4919.11,fracture_detected
538,1.17073,217,5553.07,step
538,1.17073,217,5553.07,fracture_detected
539,1.17272,217,8487.76,step
539,1.17272,217,8487.76,fracture_detected
540,1.17471,217,10342.8,step
540,1.17471,217,10342.8,fracture_detected
541,1.1767,217,10285.5,step
541,1.1767,217,10285.5,fracture_detected
542,1.17869,217,7418.56,step
542,1.17869,217,7418.56,fracture_detected
543,1.18068,217,4953.62,step
543,1.18068,217,4953.62,fracture_detected
544,1.18267,217,4492.68,step
544,1.18267,217,4492.68,fracture_detected
545,1.18466,217,3882.79,step
545,1.18466,217,3882.79,fracture_detected
546,1.18665,217,856.417,step
546,1.18665,217,856.417,fracture_detected
547,1.18864,217,1549.04,step
547,1.18864,217,1549.04,fracture_detected
548,1.19063,217,6828.62,step
548,1.19063,217,6828.62,fracture_detected
549,1.19262,217,506.166,step
549,1.19262,217,506.166,fracture_detected
550,1.19461,217,6598.98,step
550,1.19461,217,6598.98,fracture_detected
551,1.1966,217,358.01,step
551,1.1966,217,358.01,fracture_detected
552,1.19859,217,1448.73,step
552,1.19859,217,1448.73,fracture_detected
553,1.20058,217,6391.91,step
553,1.20058,217,6391.91,fracture_detected
554,1.20257,217,11668.8,step
554,1.20257,217,11668.8,fracture_detected
555,1.20456,217,6943.31,step
555,1.20456,217,6943.31,fracture_detected
556,1.20655,217,1553.57,step
556,1.20655,217,1553.57,fracture_detected
557,1.20854,217,4714.89,step
557,1.20854,217,4714.89,fracture_detected
558,1.21053,217,9955.88,step
558,1.21053,217,9955.88,fracture_detected
559,1.21252,217,11811.6,step
559,1.21252,217,11811.6,fracture_detected
560,1.21451,217,2199.03,step
560,1.21451,217,2199.03,fracture_detected
561,1.2165,217,12572.1,step
561,1.2165,217,12572.1,fracture_detected
562,1.21849,217,13699.4,step
562,1.21849,217,13699.4,fracture_detected
563,1.22048,217,2200.98,step
563,1.22048,217,2200.98,fracture_detected
564,1.22247,217,19407.9,step
564,1.22247,217,19407.9,fracture_detected
565,1.22446,217,8214.19,step
565,1.22446,217,8214.19,fracture_detected
566,1.22645,217,15635.2,step
566,1.22645,217,15635.2,fracture_detected
567,1.22844,217,8265.76,step
567,1.22844,217,8265.76,fracture_detected
568,1.23043,217,9155.24,step
568,1.23043,217,9155.24,fracture_detected
569,1.23242,217,1651.47,step
569,1.23242,217,1651.47,fracture_detected
570,1.23441,217,4707.94,step
570,1.23441,217,4707.94,fracture_detected
571,1.2364,217,16398.4,step
571,1.2364,217,16398.4,fracture_detected
572,1.23839,217,20262.2,step
572,1.23839,217,20262.2,fracture_detected
573,1.24038,217,12702.7,step
573,1.24038,217,12702.7,fracture_detected
574,1.24237,217,132.641,step
574,1.24237,217,132.641,fracture_detected
575,1.24436,217,8992.02,step
575,1.24436,217,8992.02,fracture_detected
576,1.24635,217,4587.81,step
576,1.24635,217,4587.81,fracture_detected
577,1.24834,217,2845.34,step
577,1.24834,217,2845.34,fracture_detected
578,1.25034,217,9543.17,step
578,1.25034,217,9543.17,fracture_detected
579,1.25233,217,4153.28,step
579,1.25233,217,4153.28,fracture_detected
580,1.25432,217,2911.06,step
580,1.25432,217,2911.06,fracture_detected
581,1.25631,217,14891.9,step
581,1.25631,217,14891.9,fracture_detected
582,1.2583,217,11614.4,step
582,1.2583,217,11614.4,fracture_detected
583,1.26029,217,4051.47,step
583,1.26029,217,4051.47,fracture_detected
584,1.26228,217,4816.04,step
584,1.26228,217,4816.04,fracture_detected
585,1.26427,217,2926.22,step
585,1.26427,217,2926.22,fracture_detected
586,1.26626,217,2790.06,step
586,1.26626,217,2790.06,fracture_detected
587,1.26825,217,8118.79,step
587,1.26825,217,8118.79,fracture_detected
588,1.27024,217,6469.32,step
588,1.27024,217,6469.32,fracture_detected
589,1.27223,217,4211.49,step
589,1.27223,217,4211.49,fracture_detected
590,1.27422,217,10627.2,step
590,1.27422,217,10627.2,fracture_detected
591,1.27621,217,7934.95,step
591,1.27621,217,7934.95,fracture_detected
592,1.2782,217,13235.1,step
592,1.2782,217,13235.1,fracture_detected
593,1.28019,217,9236.45,step
593,1.28019,217,9236.45,fracture_detected
594,1.28218,217,8270.43,step
594,1.28218,217,8270.43,fracture_detected
595,1.28417,217,12297.2,step
595,1.28417,217,12297.2,fracture_detected
596,1.28616,217,15923.3,step
596,1.28616,217,15923.3,fracture_detected
597,1.28815,217,22567,step
597,1.28815,217,22567,fracture_detected
598,1.29014,217,20970.8,step
598,1.29014,217,20970.8,fracture_detected
599,1.29213,217,2337.92,step
599,1.29213,217,2337.92,fracture_detected
600,1.29412,217,8198.2,step
600,1.29412,217,8198.2,fracture_detected
601,1.29611,217,10010.7,step
601,1.29611,217,10010.7,fracture_detected
602,1.2981,217,1047.49,step
602,1.2981,217,1047.49,fracture_detected
603,1.30009,217,905.278,step
603,1.30009,217,905.278,fracture_detected
604,1.30208,217,11527.5,step
604,1.30208,217,11527.5,fracture_detected
605,1.30407,217,6959.7,step
605,1.30407,217,6959.7,fracture_detected
606,1.30606,217,23047,step
606,1.30606,217,23047,fracture_detected
607,1.30805,217,9450.72,step
607,1.30805,217,9450.72,fracture_detected
608,1.31004,217,6832.03,step
608,1.31004,217,6832.03,fracture_detected
609,1.31203,217,913.009,step
609,1.31203,217,913.009,fracture_detected
610,1.31402,217,16905.2,step
610,1.31402,217,16905.2,fracture_detected
611,1.31601,217,5522.16,step
611,1.31601,217,5522.16,fracture_detected
612,1.318,217,5177.18,step
612,1.318,217,5177.18,fracture_detected
613,1.31999,217,18139.8,step
613,1.31999,217,18139.8,fracture_detected
614,1.32198,217,6264.36,step
614,1.32198,217,6264.36,fracture_detected
615,1.32397,217,2909.99,step
615,1.32397,217,2909.99,fracture_detected
616,1.32596,217,1575.52,step
616,1.32596,217,1575.52,fracture_detected
617,1.32795,217,11431.1,step
617,1.32795,217,11431.1,fracture_detected
618,1.32994,217,2082.05,step
618,1.32994,217,2082.05,fracture_detected
619,1.33193,217,9603.44,step
619,1.33193,217,9603.44,fracture_detected
620,1.33392,217,3599.07,step
620,1.33392,217,3599.07,fracture_detected
621,1.33591,217,7130.54,step
621,1.33591,217,7130.54,fracture_detected
622,1.3379,217,8981.2,step
622,1.3379,217,8981.2,fracture_detected
622,1.3379,212,8981.2,branch_jump
623,1.33989,212,9170.45,step
623,1.33989,212,9170.45,fracture_detected
624,1.34188,212,1781.74,step
624,1.34188,212,1781.74,fracture_detected
